"","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","e","alpha","management","MC","implementYear","Year","Catch","Price"
"159","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2018,307.258656872438,562873.166579517
"160","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2019,207339.093662548,1950.99687242018
"161","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2019,216591.479137181,1878.31950184003
"162","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2019,387.805242568155,459715.555421204
"163","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2020,216999.537424033,1875.24773451168
"164","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2020,226390.840449562,1807.41803494551
"165","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2020,606.940174040871,311408.710797306
"166","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2021,226885.399769565,1803.99166385233
"167","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2021,236405.930311546,1740.64900882306
"168","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2021,962.522001427777,208539.087625692
"169","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2022,236989.863152312,1736.91894429592
"170","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2022,246629.617894856,1677.73216326925
"171","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2022,1381.03372029047,152350.959319098
"172","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2023,247305.584816276,1673.74380833279
"173","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2023,257054.288530118,1618.40859031849
"174","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2023,1869.0835730685,117101.665878888
"175","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2024,257824.724479781,1614.2024182434
"176","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2024,267671.872287399,1562.43895869907
"177","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2024,2433.53915747883,93089.894007974
"178","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2025,268538.974277104,1558.05102927702
"179","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2025,278473.874490876,1509.60189634292
"180","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2025,3081.48623615214,75814.6375781239
"181","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2026,279439.590710644,1505.06431752697
"182","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2026,289451.407924245,1459.69251608314
"183","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2026,4352.17279144438,56152.0125468047
"184","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2027,290517.428355062,1455.03385689953
"185","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2027,300595.226475953,1412.5210711372
"186","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2027,6183.44971241666,41374.7277753148
"187","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2028,301762.975047006,1407.76673112053
"188","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2028,311895.759968659,1367.91172828679
"189","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2028,8274.80789920888,32115.2713106651
"190","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2029,313166.388289374,1363.08426811094
"191","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2029,323343.149915529,1325.70144784543
"192","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2029,10644.5319695824,25799.329613629
"193","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2030,324717.532597457,1320.82088530881
"194","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2030,334927.285946902,1285.73896056506
"195","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2030,13310.4765250667,21242.3375325276
"196","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2031,336406.017515595,1280.82303563208
"197","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2031,346637.842654367,1247.88383258555
"198","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2031,17812.5583235298,16488.2238301486
"199","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2032,348221.236037086,1242.94824478153
"200","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2032,358464.316605258,1212.00561038807
"201","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2032,23355.0576239161,13027.6321873891
"202","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2033,360152.403166765,1207.06423148517
"203","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2033,370396.06328873,1177.98303848442
"204","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2033,29515.6761762306,10628.0902357323
"205","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2034,372188.59437469,1173.04810309654
"206","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2034,382422.333764757,1145.70334326803
"207","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2034,36315.5384116678,8874.82499613746
"208","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2035,384318.783700561,1140.7856196889
"209","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2035,394532.310799356,1115.06157707737
"210","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2035,45389.6154628532,7310.21615400436
"211","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2036,396531.881281526,1110.17052044363
"212","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2036,406715.144282824,1085.96001708537
"213","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2036,57067.1219831783,5990.59296826485
"214","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2037,408816.770090687,1081.10390672216
"215","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2037,418959.985742505,1058.30761413573
"216","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2037,69750.6359006875,5031.25807169009
"217","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2038,421162.341689579,1053.49367674241
"218","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2038,431256.02177746,1032.01948710441
"219","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2038,83433.7467041318,4305.56358445156
"220","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2039,433557.530814955,1027.25400726073
"221","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2039,443592.506258917,1007.01645877727
"222","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2039,100311.34993702,3668.23835749308
"223","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2040,445991.348638041,1002.30487809179
"224","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2040,455958.791157552,983.224629606981
"225","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2040,120699.858406837,3123.07323910685
"226","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2041,458452.914552782,978.571635689075
"227","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2041,468344.355876028,960.57498604888
"228","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2041,142278.134800875,2706.87316029288
"229","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2042,470931.486368277,955.98459235984
"230","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2042,480738.834982779,939.003040478668
"231","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2042,164966.08659225,2380.08617034528
"232","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2043,483416.488799262,934.478658005894
"233","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2043,493132.044260381,918.448499969635
"234","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2043,191448.385679978,2091.0728856286
"235","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2044,495897.540167101,913.99300156801
"236","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2044,505514.004999009,898.854961454974
"237","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2044,221541.803832646,1841.76949721658
"238","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2045,508364.477241855,894.470739610731
"239","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"FMSY",1,2017,2045,517874.966482076,880.169631025212
"240","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"econOpt",1,2017,2045,252517.524611743,1643.66311765744
"241","Alaska pollock(=Walleye poll.) pacific_stock","Theragra chalcogramma","Alaska pollock(=Walleye poll.)",32,"Cods, hakes, haddocks",-1.15,1260306728.74482,"SQ",1,2017,2046,520807.37817367,875.858649718244
