year,prefecture,fish,value_million_JPY
2013,鹿児島,albacore_tuna,2046
2013,沖縄,albacore_tuna,916
2014,北海道,albacore_tuna,1
2014,青森,albacore_tuna,373
2014,岩手,albacore_tuna,393
2014,宮城,albacore_tuna,1812
2014,秋田,albacore_tuna,0
2014,山形,albacore_tuna,NA
2014,福島,albacore_tuna,134
2014,茨城,albacore_tuna,254
2014,千葉,albacore_tuna,63
2014,東京,albacore_tuna,53
2014,神奈川,albacore_tuna,283
2014,新潟,albacore_tuna,NA
2014,富山,albacore_tuna,193
2014,石川,albacore_tuna,1
2014,福井,albacore_tuna,0.25
2014,静岡,albacore_tuna,2019
2014,愛知,albacore_tuna,0
2014,三重,albacore_tuna,2298
2014,京都,albacore_tuna,0.25
2014,大阪,albacore_tuna,0
2014,兵庫,albacore_tuna,0
2014,和歌山,albacore_tuna,150
2014,鳥取,albacore_tuna,0
2014,島根,albacore_tuna,NA
2014,岡山,albacore_tuna,0
2014,広島,albacore_tuna,0
2014,山口,albacore_tuna,0.25
2014,徳島,albacore_tuna,NA
2014,香川,albacore_tuna,NA
2014,愛媛,albacore_tuna,NA
2014,高知,albacore_tuna,3924
2014,福岡,albacore_tuna,0.25
2014,佐賀,albacore_tuna,0
2014,長崎,albacore_tuna,9
2014,熊本,albacore_tuna,18
2014,大分,albacore_tuna,894
2014,宮崎,albacore_tuna,4213
2014,鹿児島,albacore_tuna,1671
2014,沖縄,albacore_tuna,1004
2015,北海道,albacore_tuna,14
2015,青森,albacore_tuna,242
2015,岩手,albacore_tuna,359
2015,宮城,albacore_tuna,1543
2015,秋田,albacore_tuna,0
2015,山形,albacore_tuna,NA
2015,福島,albacore_tuna,99
2015,茨城,albacore_tuna,258
2015,千葉,albacore_tuna,56
2015,東京,albacore_tuna,86
2015,神奈川,albacore_tuna,252
2015,新潟,albacore_tuna,NA
2015,富山,albacore_tuna,127
2015,石川,albacore_tuna,0.25
2015,福井,albacore_tuna,0.25
2015,静岡,albacore_tuna,1855
2015,愛知,albacore_tuna,0
2015,三重,albacore_tuna,2445
2015,京都,albacore_tuna,2
2015,大阪,albacore_tuna,0
2015,兵庫,albacore_tuna,NA
2015,和歌山,albacore_tuna,146
2015,鳥取,albacore_tuna,0
2015,島根,albacore_tuna,NA
2015,岡山,albacore_tuna,0
2015,広島,albacore_tuna,0
2015,山口,albacore_tuna,0.25
2015,徳島,albacore_tuna,419
2015,香川,albacore_tuna,NA
2015,愛媛,albacore_tuna,2
2015,高知,albacore_tuna,3811
2015,福岡,albacore_tuna,0.25
2015,佐賀,albacore_tuna,0
2015,長崎,albacore_tuna,6
2015,熊本,albacore_tuna,NA
2015,大分,albacore_tuna,894
2015,宮崎,albacore_tuna,4849
2015,鹿児島,albacore_tuna,1450
2015,沖縄,albacore_tuna,1439
2003,北海道,amberstripe_scad,0
2003,青森,amberstripe_scad,0
2003,岩手,amberstripe_scad,0.25
2003,宮城,amberstripe_scad,3
2003,秋田,amberstripe_scad,0
2003,山形,amberstripe_scad,0.25
2003,福島,amberstripe_scad,0
2003,茨城,amberstripe_scad,17
2003,千葉,amberstripe_scad,4
2003,東京,amberstripe_scad,82
2003,神奈川,amberstripe_scad,22
2003,新潟,amberstripe_scad,0
2003,富山,amberstripe_scad,1
2003,石川,amberstripe_scad,1
2003,福井,amberstripe_scad,6
2003,静岡,amberstripe_scad,101
2003,愛知,amberstripe_scad,30
2003,三重,amberstripe_scad,132
2003,京都,amberstripe_scad,6
2003,大阪,amberstripe_scad,0
2003,兵庫,amberstripe_scad,412
2003,和歌山,amberstripe_scad,423
2003,鳥取,amberstripe_scad,1
2003,島根,amberstripe_scad,20
2003,岡山,amberstripe_scad,3
2003,広島,amberstripe_scad,10
2003,山口,amberstripe_scad,34
2003,徳島,amberstripe_scad,260
2003,香川,amberstripe_scad,19
2003,愛媛,amberstripe_scad,193
2003,高知,amberstripe_scad,466
2003,福岡,amberstripe_scad,152
2003,佐賀,amberstripe_scad,36
2003,長崎,amberstripe_scad,1001
2003,熊本,amberstripe_scad,2
2003,大分,amberstripe_scad,195
2003,宮崎,amberstripe_scad,174
2003,鹿児島,amberstripe_scad,341
2003,沖縄,amberstripe_scad,5
2004,愛知,amberstripe_scad,47
2004,愛媛,amberstripe_scad,119
2004,茨城,amberstripe_scad,0.25
2004,岡山,amberstripe_scad,1
2004,沖縄,amberstripe_scad,6
2004,岩手,amberstripe_scad,0.25
2004,宮崎,amberstripe_scad,220
2004,宮城,amberstripe_scad,0
2004,京都,amberstripe_scad,14
2004,熊本,amberstripe_scad,1
2004,広島,amberstripe_scad,8
2004,香川,amberstripe_scad,15
2004,高知,amberstripe_scad,444
2004,佐賀,amberstripe_scad,12
2004,三重,amberstripe_scad,129
2004,山形,amberstripe_scad,0
2004,山口,amberstripe_scad,34
2004,鹿児島,amberstripe_scad,196
2004,秋田,amberstripe_scad,0
2004,新潟,amberstripe_scad,0.25
2004,神奈川,amberstripe_scad,11
2004,青森,amberstripe_scad,0.25
2004,静岡,amberstripe_scad,44
2004,石川,amberstripe_scad,2
2004,千葉,amberstripe_scad,1
2004,大阪,amberstripe_scad,0
2004,大分,amberstripe_scad,138
2004,長崎,amberstripe_scad,815
2004,鳥取,amberstripe_scad,3
2004,島根,amberstripe_scad,11
2004,東京,amberstripe_scad,73
2004,徳島,amberstripe_scad,129
2004,富山,amberstripe_scad,1
2004,福井,amberstripe_scad,3
2004,福岡,amberstripe_scad,86
2004,福島,amberstripe_scad,0
2004,兵庫,amberstripe_scad,259
2004,北海道,amberstripe_scad,0
2004,和歌山,amberstripe_scad,518
2005,愛知,amberstripe_scad,68
2005,愛媛,amberstripe_scad,108
2005,茨城,amberstripe_scad,0.25
2005,岡山,amberstripe_scad,1
2005,沖縄,amberstripe_scad,7
2005,岩手,amberstripe_scad,0.25
2005,宮崎,amberstripe_scad,153
2005,宮城,amberstripe_scad,0.25
2005,京都,amberstripe_scad,15
2005,熊本,amberstripe_scad,1
2005,広島,amberstripe_scad,11
2005,香川,amberstripe_scad,17
2005,高知,amberstripe_scad,151
2005,佐賀,amberstripe_scad,29
2005,三重,amberstripe_scad,254
2005,山形,amberstripe_scad,0
2005,山口,amberstripe_scad,28
2005,鹿児島,amberstripe_scad,141
2005,秋田,amberstripe_scad,0
2005,新潟,amberstripe_scad,0.25
2005,神奈川,amberstripe_scad,11
2005,青森,amberstripe_scad,0.25
2005,静岡,amberstripe_scad,40
2005,石川,amberstripe_scad,6
2005,千葉,amberstripe_scad,28
2005,大阪,amberstripe_scad,0
2005,大分,amberstripe_scad,117
2005,長崎,amberstripe_scad,579
2005,鳥取,amberstripe_scad,4
2005,島根,amberstripe_scad,54
2005,東京,amberstripe_scad,77
2005,徳島,amberstripe_scad,89
2005,富山,amberstripe_scad,4
2005,福井,amberstripe_scad,6
2005,福岡,amberstripe_scad,65
2005,福島,amberstripe_scad,0
2005,兵庫,amberstripe_scad,182
2005,北海道,amberstripe_scad,0
2005,和歌山,amberstripe_scad,611
2006,北海道,amberstripe_scad,0
2006,青森,amberstripe_scad,35
2006,岩手,amberstripe_scad,0.25
2006,宮城,amberstripe_scad,0.25
2006,秋田,amberstripe_scad,0
2006,山形,amberstripe_scad,0
2006,福島,amberstripe_scad,0.25
2006,茨城,amberstripe_scad,9
2006,千葉,amberstripe_scad,2
2006,東京,amberstripe_scad,84
2006,神奈川,amberstripe_scad,19
2006,新潟,amberstripe_scad,0.25
2006,富山,amberstripe_scad,2
2006,石川,amberstripe_scad,9
2006,福井,amberstripe_scad,6
2006,静岡,amberstripe_scad,104
2006,愛知,amberstripe_scad,10
2006,三重,amberstripe_scad,232
2006,京都,amberstripe_scad,26
2006,大阪,amberstripe_scad,0
2006,兵庫,amberstripe_scad,192
2006,和歌山,amberstripe_scad,504
2006,鳥取,amberstripe_scad,2
2006,島根,amberstripe_scad,40
2006,岡山,amberstripe_scad,0.25
2006,広島,amberstripe_scad,9
2006,山口,amberstripe_scad,39
2006,徳島,amberstripe_scad,155
2006,香川,amberstripe_scad,18
2006,愛媛,amberstripe_scad,264
2006,高知,amberstripe_scad,123
2006,福岡,amberstripe_scad,112
2006,佐賀,amberstripe_scad,17
2006,長崎,amberstripe_scad,521
2006,熊本,amberstripe_scad,2
2006,大分,amberstripe_scad,76
2006,宮崎,amberstripe_scad,113
2006,鹿児島,amberstripe_scad,78
2006,沖縄,amberstripe_scad,8
2007,北海道,amberstripe_scad,0
2007,青森,amberstripe_scad,0.25
2007,岩手,amberstripe_scad,0.25
2007,宮城,amberstripe_scad,0.25
2007,秋田,amberstripe_scad,0
2007,山形,amberstripe_scad,0
2007,福島,amberstripe_scad,0
2007,茨城,amberstripe_scad,0
2007,千葉,amberstripe_scad,10
2007,東京,amberstripe_scad,35
2007,神奈川,amberstripe_scad,34
2007,新潟,amberstripe_scad,1
2007,富山,amberstripe_scad,6
2007,石川,amberstripe_scad,3
2007,福井,amberstripe_scad,12
2007,静岡,amberstripe_scad,133
2007,愛知,amberstripe_scad,81
2007,三重,amberstripe_scad,192
2007,京都,amberstripe_scad,15
2007,大阪,amberstripe_scad,6
2007,兵庫,amberstripe_scad,333
2007,和歌山,amberstripe_scad,463
2007,鳥取,amberstripe_scad,10
2007,島根,amberstripe_scad,50
2007,岡山,amberstripe_scad,1
2007,広島,amberstripe_scad,4
2007,山口,amberstripe_scad,59
2007,徳島,amberstripe_scad,123
2007,香川,amberstripe_scad,9
2007,愛媛,amberstripe_scad,193
2007,高知,amberstripe_scad,132
2007,福岡,amberstripe_scad,192
2007,佐賀,amberstripe_scad,13
2007,長崎,amberstripe_scad,638
2007,熊本,amberstripe_scad,1
2007,大分,amberstripe_scad,58
2007,宮崎,amberstripe_scad,127
2007,鹿児島,amberstripe_scad,87
2007,沖縄,amberstripe_scad,7
2008,北海道,amberstripe_scad,0
2008,青森,amberstripe_scad,0.25
2008,岩手,amberstripe_scad,0.25
2008,宮城,amberstripe_scad,0.25
2008,秋田,amberstripe_scad,0
2008,山形,amberstripe_scad,0
2008,福島,amberstripe_scad,0
2008,茨城,amberstripe_scad,0
2008,千葉,amberstripe_scad,15
2008,東京,amberstripe_scad,32
2008,神奈川,amberstripe_scad,33
2008,新潟,amberstripe_scad,0.25
2008,富山,amberstripe_scad,4
2008,石川,amberstripe_scad,2
2008,福井,amberstripe_scad,3
2008,静岡,amberstripe_scad,164
2008,愛知,amberstripe_scad,38
2008,三重,amberstripe_scad,433
2008,京都,amberstripe_scad,13
2008,大阪,amberstripe_scad,3
2008,兵庫,amberstripe_scad,226
2008,和歌山,amberstripe_scad,731
2008,鳥取,amberstripe_scad,12
2008,島根,amberstripe_scad,49
2008,岡山,amberstripe_scad,0.25
2008,広島,amberstripe_scad,4
2008,山口,amberstripe_scad,64
2008,徳島,amberstripe_scad,84
2008,香川,amberstripe_scad,12
2008,愛媛,amberstripe_scad,132
2008,高知,amberstripe_scad,183
2008,福岡,amberstripe_scad,45
2008,佐賀,amberstripe_scad,21
2008,長崎,amberstripe_scad,1040
2008,熊本,amberstripe_scad,1
2008,大分,amberstripe_scad,110
2008,宮崎,amberstripe_scad,213
2008,鹿児島,amberstripe_scad,349
2008,沖縄,amberstripe_scad,6
2009,北海道,amberstripe_scad,0
2009,青森,amberstripe_scad,0
2009,岩手,amberstripe_scad,0.25
2009,宮城,amberstripe_scad,0
2009,秋田,amberstripe_scad,0
2009,山形,amberstripe_scad,0
2009,福島,amberstripe_scad,0
2009,茨城,amberstripe_scad,0
2009,千葉,amberstripe_scad,1
2009,東京,amberstripe_scad,36
2009,神奈川,amberstripe_scad,17
2009,新潟,amberstripe_scad,0
2009,富山,amberstripe_scad,3
2009,石川,amberstripe_scad,5
2009,福井,amberstripe_scad,8
2009,静岡,amberstripe_scad,101
2009,愛知,amberstripe_scad,40
2009,三重,amberstripe_scad,344
2009,京都,amberstripe_scad,11
2009,大阪,amberstripe_scad,18
2009,兵庫,amberstripe_scad,336
2009,和歌山,amberstripe_scad,535
2009,鳥取,amberstripe_scad,5
2009,島根,amberstripe_scad,66
2009,岡山,amberstripe_scad,0.25
2009,広島,amberstripe_scad,3
2009,山口,amberstripe_scad,79
2009,徳島,amberstripe_scad,123
2009,香川,amberstripe_scad,9
2009,愛媛,amberstripe_scad,53
2009,高知,amberstripe_scad,108
2009,福岡,amberstripe_scad,66
2009,佐賀,amberstripe_scad,29
2009,長崎,amberstripe_scad,1272
2009,熊本,amberstripe_scad,2
2009,大分,amberstripe_scad,69
2009,宮崎,amberstripe_scad,124
2009,鹿児島,amberstripe_scad,475
2009,沖縄,amberstripe_scad,3
2010,北海道,amberstripe_scad,0.25
2010,青森,amberstripe_scad,0
2010,岩手,amberstripe_scad,0.25
2010,宮城,amberstripe_scad,1
2010,秋田,amberstripe_scad,0
2010,山形,amberstripe_scad,0
2010,福島,amberstripe_scad,0
2010,茨城,amberstripe_scad,0
2010,千葉,amberstripe_scad,4
2010,東京,amberstripe_scad,15
2010,神奈川,amberstripe_scad,14
2010,新潟,amberstripe_scad,0.25
2010,富山,amberstripe_scad,1
2010,石川,amberstripe_scad,4
2010,福井,amberstripe_scad,3
2010,静岡,amberstripe_scad,134
2010,愛知,amberstripe_scad,10
2010,三重,amberstripe_scad,245
2010,京都,amberstripe_scad,6
2010,大阪,amberstripe_scad,17
2010,兵庫,amberstripe_scad,231
2010,和歌山,amberstripe_scad,497
2010,鳥取,amberstripe_scad,3
2010,島根,amberstripe_scad,44
2010,岡山,amberstripe_scad,0.25
2010,広島,amberstripe_scad,2
2010,山口,amberstripe_scad,55
2010,徳島,amberstripe_scad,113
2010,香川,amberstripe_scad,7
2010,愛媛,amberstripe_scad,78
2010,高知,amberstripe_scad,134
2010,福岡,amberstripe_scad,140
2010,佐賀,amberstripe_scad,16
2010,長崎,amberstripe_scad,871
2010,熊本,amberstripe_scad,2
2010,大分,amberstripe_scad,71
2010,宮崎,amberstripe_scad,127
2010,鹿児島,amberstripe_scad,374
2010,沖縄,amberstripe_scad,5
2011,北海道,amberstripe_scad,0
2011,青森,amberstripe_scad,0
2011,岩手,amberstripe_scad,0.25
2011,宮城,amberstripe_scad,0
2011,秋田,amberstripe_scad,0
2011,山形,amberstripe_scad,0
2011,福島,amberstripe_scad,0
2011,茨城,amberstripe_scad,15
2011,千葉,amberstripe_scad,6
2011,東京,amberstripe_scad,17
2011,神奈川,amberstripe_scad,38
2011,新潟,amberstripe_scad,0
2011,富山,amberstripe_scad,1
2011,石川,amberstripe_scad,0.25
2011,福井,amberstripe_scad,3
2011,静岡,amberstripe_scad,202
2011,愛知,amberstripe_scad,12
2011,三重,amberstripe_scad,288
2011,京都,amberstripe_scad,5
2011,大阪,amberstripe_scad,5
2011,兵庫,amberstripe_scad,231
2011,和歌山,amberstripe_scad,609
2011,鳥取,amberstripe_scad,5
2011,島根,amberstripe_scad,33
2011,岡山,amberstripe_scad,0.25
2011,広島,amberstripe_scad,1
2011,山口,amberstripe_scad,27
2011,徳島,amberstripe_scad,90
2011,香川,amberstripe_scad,6
2011,愛媛,amberstripe_scad,90
2011,高知,amberstripe_scad,98
2011,福岡,amberstripe_scad,65
2011,佐賀,amberstripe_scad,17
2011,長崎,amberstripe_scad,625
2011,熊本,amberstripe_scad,3
2011,大分,amberstripe_scad,86
2011,宮崎,amberstripe_scad,127
2011,鹿児島,amberstripe_scad,341
2011,沖縄,amberstripe_scad,4
2012,北海道,amberstripe_scad,0
2012,青森,amberstripe_scad,0
2012,岩手,amberstripe_scad,0.25
2012,宮城,amberstripe_scad,0
2012,秋田,amberstripe_scad,0
2012,山形,amberstripe_scad,0
2012,福島,amberstripe_scad,NA
2012,茨城,amberstripe_scad,0
2012,千葉,amberstripe_scad,2
2012,東京,amberstripe_scad,13
2012,神奈川,amberstripe_scad,20
2012,新潟,amberstripe_scad,0.25
2012,富山,amberstripe_scad,1
2012,石川,amberstripe_scad,1
2012,福井,amberstripe_scad,5
2012,静岡,amberstripe_scad,102
2012,愛知,amberstripe_scad,15
2012,三重,amberstripe_scad,369
2012,京都,amberstripe_scad,4
2012,大阪,amberstripe_scad,3
2012,兵庫,amberstripe_scad,239
2012,和歌山,amberstripe_scad,477
2012,鳥取,amberstripe_scad,2
2012,島根,amberstripe_scad,14
2012,岡山,amberstripe_scad,NA
2012,広島,amberstripe_scad,2
2012,山口,amberstripe_scad,27
2012,徳島,amberstripe_scad,77
2012,香川,amberstripe_scad,14
2012,愛媛,amberstripe_scad,153
2012,高知,amberstripe_scad,156
2012,福岡,amberstripe_scad,7
2012,佐賀,amberstripe_scad,4
2012,長崎,amberstripe_scad,895
2012,熊本,amberstripe_scad,2
2012,大分,amberstripe_scad,77
2012,宮崎,amberstripe_scad,153
2012,鹿児島,amberstripe_scad,364
2012,沖縄,amberstripe_scad,5
2013,北海道,amberstripe_scad,0
2013,青森,amberstripe_scad,0
2013,岩手,amberstripe_scad,NA
2013,宮城,amberstripe_scad,NA
2013,秋田,amberstripe_scad,0
2013,山形,amberstripe_scad,0
2013,福島,amberstripe_scad,0
2013,茨城,amberstripe_scad,0
2013,千葉,amberstripe_scad,2
2013,東京,amberstripe_scad,14
2013,神奈川,amberstripe_scad,19
2013,新潟,amberstripe_scad,0.25
2013,富山,amberstripe_scad,0.25
2013,石川,amberstripe_scad,0.25
2013,福井,amberstripe_scad,5
2013,静岡,amberstripe_scad,100
2013,愛知,amberstripe_scad,12
2013,三重,amberstripe_scad,391
2013,京都,amberstripe_scad,15
2013,大阪,amberstripe_scad,14
2013,兵庫,amberstripe_scad,104
2013,和歌山,amberstripe_scad,374
2013,鳥取,amberstripe_scad,4
2013,島根,amberstripe_scad,22
2013,岡山,amberstripe_scad,1
2013,広島,amberstripe_scad,2
2013,山口,amberstripe_scad,12
2013,徳島,amberstripe_scad,59
2013,香川,amberstripe_scad,21
2013,愛媛,amberstripe_scad,156
2013,高知,amberstripe_scad,160
2013,福岡,amberstripe_scad,30
2013,佐賀,amberstripe_scad,13
2013,長崎,amberstripe_scad,590
2013,熊本,amberstripe_scad,1
2013,大分,amberstripe_scad,95
2013,宮崎,amberstripe_scad,251
2013,鹿児島,amberstripe_scad,443
2013,沖縄,amberstripe_scad,5
2014,北海道,amberstripe_scad,0
2014,青森,amberstripe_scad,0
2014,岩手,amberstripe_scad,NA
2014,宮城,amberstripe_scad,0
2014,秋田,amberstripe_scad,0
2014,山形,amberstripe_scad,0
2014,福島,amberstripe_scad,NA
2014,茨城,amberstripe_scad,0
2014,千葉,amberstripe_scad,0.25
2014,東京,amberstripe_scad,16
2014,神奈川,amberstripe_scad,9
2014,新潟,amberstripe_scad,0.25
2014,富山,amberstripe_scad,0.25
2014,石川,amberstripe_scad,2
2014,福井,amberstripe_scad,3
2014,静岡,amberstripe_scad,52
2014,愛知,amberstripe_scad,12
2014,三重,amberstripe_scad,142
2014,京都,amberstripe_scad,21
2014,大阪,amberstripe_scad,28
2014,兵庫,amberstripe_scad,337
2014,和歌山,amberstripe_scad,428
2014,鳥取,amberstripe_scad,1
2014,島根,amberstripe_scad,34
2014,岡山,amberstripe_scad,1
2014,広島,amberstripe_scad,6
2014,山口,amberstripe_scad,31
2014,徳島,amberstripe_scad,11
2014,香川,amberstripe_scad,19
2014,愛媛,amberstripe_scad,100
2014,高知,amberstripe_scad,83
2014,福岡,amberstripe_scad,27
2014,佐賀,amberstripe_scad,12
2014,長崎,amberstripe_scad,574
2014,熊本,amberstripe_scad,1
2014,大分,amberstripe_scad,57
2014,宮崎,amberstripe_scad,154
2014,鹿児島,amberstripe_scad,407
2014,沖縄,amberstripe_scad,7
2015,北海道,amberstripe_scad,0
2015,青森,amberstripe_scad,0
2015,岩手,amberstripe_scad,0.25
2015,宮城,amberstripe_scad,0
2015,秋田,amberstripe_scad,0
2015,山形,amberstripe_scad,0
2015,福島,amberstripe_scad,0
2015,茨城,amberstripe_scad,0
2015,千葉,amberstripe_scad,3
2015,東京,amberstripe_scad,43
2015,神奈川,amberstripe_scad,10
2015,新潟,amberstripe_scad,0.25
2015,富山,amberstripe_scad,1
2015,石川,amberstripe_scad,1
2015,福井,amberstripe_scad,2
2015,静岡,amberstripe_scad,110
2015,愛知,amberstripe_scad,3
2015,三重,amberstripe_scad,61
2015,京都,amberstripe_scad,16
2015,大阪,amberstripe_scad,41
2015,兵庫,amberstripe_scad,235
2015,和歌山,amberstripe_scad,399
2015,鳥取,amberstripe_scad,1
2015,島根,amberstripe_scad,31
2015,岡山,amberstripe_scad,2
2015,広島,amberstripe_scad,8
2015,山口,amberstripe_scad,21
2015,徳島,amberstripe_scad,14
2015,香川,amberstripe_scad,17
2015,愛媛,amberstripe_scad,118
2015,高知,amberstripe_scad,131
2015,福岡,amberstripe_scad,21
2015,佐賀,amberstripe_scad,10
2015,長崎,amberstripe_scad,522
2015,熊本,amberstripe_scad,1
2015,大分,amberstripe_scad,45
2015,宮崎,amberstripe_scad,197
