"","EngName","year","stock","production_val_millionJPY","production_vol_t","ave_price_perKg"
"3309","Pacific cod",2012,"pacific_north_stock",4027.25,19282.25,343.102990380393
"3310","Pacific cod",2012,"sea_of_japan_stock",1086.25,3373.25,432.740869919009
"3311","Pacific cod",2013,"hokkaido",5451,28976,188.121203754832
"3312","Pacific cod",2013,"pacific_north_stock",3869.5,30657.25,445.857964343538
"3313","Pacific cod",2013,"sea_of_japan_stock",989.25,3603.25,392.859343791029
"3314","Pacific cod",2014,"hokkaido",6259,24082,259.903662486504
"3315","Pacific cod",2014,"pacific_north_stock",6453,29326.75,598.583716989768
"3316","Pacific cod",2014,"sea_of_japan_stock",1132.25,3697.25,419.653358419085
"3317","Pacific cod",2015,"hokkaido",7198,21076,341.525906244069
"3318","Pacific cod",2015,"pacific_north_stock",7073.25,24366.25,427.790903800576
"3319","Pacific cod",2015,"sea_of_japan_stock",1625.25,4380,379.206420853705
"3320","Pacific herring",1962,"single_stock",NA,20748.75,NA
"3321","Pacific herring",1963,"single_stock",NA,14595,NA
"3322","Pacific herring",1964,"single_stock",NA,56500.5,NA
"3323","Pacific herring",1965,"single_stock",NA,50170,NA
"3324","Pacific herring",1966,"single_stock",NA,48616.5,NA
"3325","Pacific herring",1967,"single_stock",NA,63672.25,NA
"3326","Pacific herring",1968,"single_stock",NA,67921,NA
"3327","Pacific herring",1969,"single_stock",NA,85240,NA
"3328","Pacific herring",1970,"single_stock",NA,97374,NA
"3329","Pacific herring",1971,"single_stock",NA,100483,NA
"3330","Pacific herring",1972,"single_stock",NA,62198,NA
"3331","Pacific herring",1973,"single_stock",NA,82658,NA
"3332","Pacific herring",1974,"single_stock",NA,76273,NA
"3333","Pacific herring",1975,"single_stock",NA,66617,NA
"3334","Pacific herring",1976,"single_stock",NA,66083,NA
"3335","Pacific herring",1977,"single_stock",NA,19873,NA
"3336","Pacific herring",1978,"single_stock",NA,6707,NA
"3337","Pacific herring",1979,"single_stock",NA,6820,NA
"3338","Pacific herring",1980,"single_stock",NA,11155.5,NA
"3339","Pacific herring",1981,"single_stock",NA,8901,NA
"3340","Pacific herring",1982,"single_stock",NA,24198,NA
"3341","Pacific herring",1983,"single_stock",NA,8357.5,NA
"3342","Pacific herring",1984,"single_stock",NA,6760.5,NA
"3343","Pacific herring",1985,"single_stock",NA,9193.5,NA
"3344","Pacific herring",1986,"single_stock",NA,72741.5,NA
"3345","Pacific herring",1987,"single_stock",NA,19150.25,NA
"3346","Pacific herring",1988,"single_stock",NA,5855.75,NA
"3347","Pacific herring",1989,"single_stock",NA,5890.5,NA
"3348","Pacific herring",1990,"single_stock",NA,1550,NA
"3349","Pacific herring",1991,"single_stock",NA,13837,NA
"3350","Pacific herring",1992,"single_stock",NA,2854,NA
"3351","Pacific herring",1993,"single_stock",NA,1482,NA
"3352","Pacific herring",1994,"single_stock",NA,2146,NA
"3353","Pacific herring",1995,"single_stock",NA,3873.25,NA
"3354","Pacific herring",1996,"single_stock",NA,2021.75,NA
"3355","Pacific herring",1997,"single_stock",NA,1927,NA
"3356","Pacific herring",1998,"single_stock",NA,2531.75,NA
"3357","Pacific herring",1999,"single_stock",NA,2578.75,NA
"3358","Pacific herring",2000,"single_stock",NA,2259.25,NA
"3359","Pacific herring",2001,"single_stock",NA,2385.5,NA
"3360","Pacific herring",2002,"single_stock",NA,1365.25,NA
"3361","Pacific herring",2003,"single_stock",1001.5,3350.25,609.620542459958
"3362","Pacific herring",2004,"single_stock",1150.75,4717.25,345.001191693731
"3363","Pacific herring",2005,"single_stock",909.25,8933,376.952689798462
"3364","Pacific herring",2006,"single_stock",998.75,3343.5,605.790218101233
"3365","Pacific herring",2007,"single_stock",1181,6272.75,596.555397644503
"3366","Pacific herring",2008,"single_stock",1073,3445,607.421463607031
"3367","Pacific herring",2009,"single_stock",1252.25,3373.25,559.708628253336
"3368","Pacific herring",2010,"single_stock",997.25,3207.25,577.310216121847
"3369","Pacific herring",2011,"single_stock",1030,3705.75,641.95579962301
"3370","Pacific herring",2012,"single_stock",949.5,4478.25,482.776632665645
"3371","Pacific herring",2013,"single_stock",1055.5,4510.5,638.40525836179
"3372","Pacific herring",2014,"single_stock",947.25,4608.25,460.330006097723
"3373","Pacific herring",2015,"single_stock",1205,4733,486.845520398292
"3374","Pacific ocean perch",1962,"single_stock",NA,14155,NA
"3375","Pacific ocean perch",1963,"single_stock",NA,11143,NA
"3376","Pacific ocean perch",1964,"single_stock",NA,66501,NA
"3377","Pacific ocean perch",1965,"single_stock",NA,98639.25,NA
"3378","Pacific ocean perch",1966,"single_stock",NA,117877.25,NA
"3379","Pacific ocean perch",1967,"single_stock",NA,121820.25,NA
"3380","Pacific ocean perch",1968,"single_stock",NA,114613,NA
"3381","Pacific ocean perch",1969,"single_stock",NA,102256,NA
"3382","Pacific ocean perch",1970,"single_stock",NA,74264,NA
"3383","Pacific ocean perch",1971,"single_stock",NA,87382,NA
"3384","Pacific ocean perch",1972,"single_stock",NA,87565,NA
"3385","Pacific ocean perch",1973,"single_stock",NA,100732,NA
"3386","Pacific ocean perch",1974,"single_stock",NA,111190,NA
"3387","Pacific ocean perch",1975,"single_stock",NA,82465,NA
"3388","Pacific ocean perch",1976,"single_stock",NA,76798,NA
"3389","Pacific ocean perch",1977,"single_stock",NA,52491,NA
"3390","Pacific ocean perch",1978,"single_stock",NA,32239,NA
"3391","Pacific ocean perch",1979,"single_stock",NA,40448,NA
"3392","Pacific ocean perch",1980,"single_stock",NA,31309.75,NA
"3393","Pacific ocean perch",1981,"single_stock",NA,27776.5,NA
"3394","Pacific ocean perch",1982,"single_stock",NA,16634.5,NA
"3395","Pacific ocean perch",1983,"single_stock",NA,11799.25,NA
"3396","Pacific ocean perch",1984,"single_stock",NA,15336.5,NA
"3397","Pacific ocean perch",1985,"single_stock",NA,16851.25,NA
"3398","Pacific ocean perch",1986,"single_stock",NA,20726.25,NA
"3399","Pacific ocean perch",1987,"single_stock",NA,10699.25,NA
"3400","Pacific ocean perch",1988,"single_stock",NA,9585.25,NA
"3401","Pacific ocean perch",1989,"single_stock",NA,6239.75,NA
"3402","Pacific ocean perch",1990,"single_stock",NA,10148,NA
"3403","Pacific ocean perch",1991,"single_stock",NA,4753,NA
"3404","Pacific ocean perch",1992,"single_stock",NA,3250,NA
"3405","Pacific ocean perch",1993,"single_stock",NA,4998,NA
"3406","Pacific ocean perch",1994,"single_stock",NA,4724,NA
"3407","Pacific ocean perch",1995,"single_stock",NA,2421.25,NA
"3408","Pacific ocean perch",1996,"single_stock",NA,3314.25,NA
"3409","Pacific ocean perch",1997,"single_stock",NA,1335,NA
"3410","Pacific ocean perch",1998,"single_stock",NA,1904.25,NA
"3411","Pacific ocean perch",1999,"single_stock",NA,1241.25,NA
"3412","Pacific ocean perch",2000,"single_stock",NA,599,NA
"3413","Pacific ocean perch",2001,"single_stock",NA,857.5,NA
"3414","Pacific ocean perch",2002,"single_stock",NA,968,NA
"3415","Pacific ocean perch",2003,"single_stock",801,671.25,1639.87902948374
"3416","Pacific ocean perch",2004,"single_stock",639.25,587.5,1621.75610256553
"3417","Pacific ocean perch",2005,"single_stock",420.25,739.25,1186.26913633042
"3418","Pacific ocean perch",2006,"single_stock",602.75,720,1554.20654918645
"3419","Pacific salmons nei",1962,"single_stock",NA,33306.25,NA
"3420","Pacific salmons nei",1963,"single_stock",NA,36922,NA
"3421","Pacific salmons nei",1964,"single_stock",NA,77802,NA
"3422","Pacific salmons nei",1965,"single_stock",NA,79261,NA
"3423","Pacific salmons nei",1966,"single_stock",NA,80563,NA
"3424","Pacific salmons nei",1967,"single_stock",NA,77575.5,NA
"3425","Pacific salmons nei",1968,"single_stock",NA,67257,NA
"3426","Pacific salmons nei",1969,"single_stock",NA,66957,NA
"3427","Pacific salmons nei",1970,"single_stock",NA,79434,NA
"3428","Pacific salmons nei",1971,"single_stock",NA,78910,NA
"3429","Pacific salmons nei",1972,"single_stock",NA,84152,NA
"3430","Pacific salmons nei",1973,"single_stock",NA,81706,NA
"3431","Pacific salmons nei",1974,"single_stock",NA,97197,NA
"3432","Pacific salmons nei",1975,"single_stock",NA,109952,NA
"3433","Pacific salmons nei",1976,"single_stock",NA,92910,NA
"3434","Pacific salmons nei",1977,"single_stock",NA,77574,NA
"3435","Pacific salmons nei",1978,"single_stock",NA,82122,NA
"3436","Pacific salmons nei",1979,"single_stock",NA,104664,NA
"3437","Pacific salmons nei",1980,"single_stock",NA,99521.5,NA
"3438","Pacific salmons nei",1981,"single_stock",NA,122127.75,NA
"3439","Pacific salmons nei",1982,"single_stock",NA,112827.25,NA
"3440","Pacific salmons nei",1983,"single_stock",NA,133202.25,NA
"3441","Pacific salmons nei",1984,"single_stock",NA,135613.75,NA
"3442","Pacific salmons nei",1985,"single_stock",NA,172974.5,NA
"3443","Pacific salmons nei",1986,"single_stock",NA,151577.5,NA
"3444","Pacific salmons nei",1987,"single_stock",NA,142128.5,NA
"3445","Pacific salmons nei",1988,"single_stock",NA,151107.75,NA
"3446","Pacific salmons nei",1989,"single_stock",NA,170965.5,NA
"3447","Pacific salmons nei",1990,"single_stock",NA,209260,NA
"3448","Pacific salmons nei",1991,"single_stock",NA,192612,NA
"3449","Pacific salmons nei",1992,"single_stock",NA,156531,NA
"3450","Pacific salmons nei",1993,"single_stock",NA,204439,NA
"3451","Pacific salmons nei",1994,"single_stock",NA,209694,NA
"3452","Pacific salmons nei",1995,"single_stock",NA,256596,NA
"3453","Pacific salmons nei",1996,"single_stock",NA,287458,NA
"3454","Pacific salmons nei",1997,"single_stock",NA,261390.75,NA
"3455","Pacific salmons nei",1998,"single_stock",NA,194482.75,NA
"3456","Pacific salmons nei",1999,"single_stock",NA,174621.5,NA
"3457","Pacific salmons nei",2000,"single_stock",NA,153742,NA
"3458","Pacific salmons nei",2001,"single_stock",NA,211090.75,NA
"3459","Pacific salmons nei",2002,"single_stock",NA,208035.75,NA
"3460","Pacific salmons nei",2003,"single_stock",47820.25,264120,404.964502755368
"3461","Pacific salmons nei",2004,"single_stock",57337,245261,492.138063374513
"3462","Pacific salmons nei",2005,"single_stock",63752.25,229280.25,542.12217843434
"3463","Pacific salmons nei",2006,"single_stock",79312.75,218908.5,542.394308453784
"3464","Pacific salmons nei",2007,"single_stock",76406.5,210169.5,433.143244027422
"3465","Pacific salmons nei",2008,"single_stock",74270.25,167248.75,518.005551981282
"3466","Pacific salmons nei",2009,"single_stock",68283.75,205003.25,491.87323707612
"3467","Pacific salmons nei",2010,"single_stock",60213,163832,549.292765988094
"3468","Pacific salmons nei",2011,"single_stock",66743.75,136233.75,554.712224071348
"3469","Pacific salmons nei",2012,"single_stock",60597,128105.75,595.369249499879
"3470","Pacific salmons nei",2013,"single_stock",68797.5,160574.5,501.272794098446
"3471","Pacific salmons nei",2014,"single_stock",70221.5,146280.25,447.221251174259
"3472","Pacific salmons nei",2015,"single_stock",70038.75,135877.75,556.82241327469
"3473","Pacific saury",1962,"single_stock",NA,483143.25,NA
"3474","Pacific saury",1963,"single_stock",NA,384530.75,NA
"3475","Pacific saury",1964,"single_stock",NA,209202,NA
"3476","Pacific saury",1965,"single_stock",NA,231376.25,NA
"3477","Pacific saury",1966,"single_stock",NA,241840.25,NA
"3478","Pacific saury",1967,"single_stock",NA,220087.75,NA
"3479","Pacific saury",1968,"single_stock",NA,140205,NA
"3480","Pacific saury",1969,"single_stock",NA,63288,NA
"3481","Pacific saury",1970,"single_stock",NA,93129,NA
"3482","Pacific saury",1971,"single_stock",NA,190288,NA
"3483","Pacific saury",1972,"single_stock",NA,196615,NA
"3484","Pacific saury",1973,"single_stock",NA,406445,NA
"3485","Pacific saury",1974,"single_stock",NA,135462,NA
"3486","Pacific saury",1975,"single_stock",NA,221573,NA
"3487","Pacific saury",1976,"single_stock",NA,105419,NA
"3488","Pacific saury",1977,"single_stock",NA,253465,NA
"3489","Pacific saury",1978,"single_stock",NA,360212,NA
"3490","Pacific saury",1979,"single_stock",NA,277957,NA
"3491","Pacific saury",1980,"single_stock",NA,187155.75,NA
"3492","Pacific saury",1981,"single_stock",NA,160322.25,NA
"3493","Pacific saury",1982,"single_stock",NA,206957.25,NA
"3494","Pacific saury",1983,"single_stock",NA,239658.5,NA
"3495","Pacific saury",1984,"single_stock",NA,209974.5,NA
"3496","Pacific saury",1985,"single_stock",NA,245944.5,NA
"3497","Pacific saury",1986,"single_stock",NA,217229.25,NA
"3498","Pacific saury",1987,"single_stock",NA,197085,NA
"3499","Pacific saury",1988,"single_stock",NA,291576,NA
"3500","Pacific saury",1989,"single_stock",NA,246822,NA
"3501","Pacific saury",1990,"single_stock",NA,308271,NA
"3502","Pacific saury",1991,"single_stock",NA,303567,NA
"3503","Pacific saury",1992,"single_stock",NA,265884,NA
"3504","Pacific saury",1993,"single_stock",NA,277461,NA
"3505","Pacific saury",1994,"single_stock",NA,261587,NA
"3506","Pacific saury",1995,"single_stock",NA,273510.25,NA
"3507","Pacific saury",1996,"single_stock",NA,229229.25,NA
"3508","Pacific saury",1997,"single_stock",NA,290812.5,NA
"3509","Pacific saury",1998,"single_stock",NA,144986,NA
"3510","Pacific saury",1999,"single_stock",NA,141012.5,NA
"3511","Pacific saury",2000,"single_stock",NA,216470.5,NA
"3512","Pacific saury",2001,"single_stock",NA,269797,NA
"3513","Pacific saury",2002,"single_stock",NA,205281.5,NA
"3514","Pacific saury",2003,"single_stock",17386.75,264805.25,271.513208783099
"3515","Pacific saury",2004,"single_stock",22925,204371.5,296.403554041303
"3516","Pacific saury",2005,"single_stock",15718.5,234451.75,306.70261226651
"3517","Pacific saury",2006,"single_stock",16687.25,244586,257.881209669526
"3518","Pacific saury",2007,"single_stock",21856.75,296521.25,245.330593727333
"3519","Pacific saury",2008,"single_stock",24064.5,347309.75,192.315054561969
"3520","Pacific saury",2009,"single_stock",21477.75,303868.25,263.906336131072
"3521","Pacific saury",2010,"single_stock",27139,205106.25,165.753683709357
"3522","Pacific saury",2011,"single_stock",22704.5,211708.75,232.287671691458
"3523","Pacific saury",2012,"single_stock",16880,218116.5,193.229989594732
"3524","Pacific saury",2013,"single_stock",22495.5,146387.5,228.2876303081
"3525","Pacific saury",2014,"single_stock",24581.5,217376.25,171.54905589081
"3526","Pacific saury",2015,"single_stock",24197.75,110946.25,405.857691662003
"3527","Pufferfishes nei",1995,"ise_mikawa_bay_stock",NA,317,NA
"3528","Pufferfishes nei",1995,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,8674,NA
"3529","Pufferfishes nei",1996,"ise_mikawa_bay_stock",NA,341,NA
"3530","Pufferfishes nei",1996,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,7898,NA
"3531","Pufferfishes nei",1997,"ise_mikawa_bay_stock",NA,303,NA
"3532","Pufferfishes nei",1997,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,6802.25,NA
"3533","Pufferfishes nei",1998,"ise_mikawa_bay_stock",NA,797,NA
"3534","Pufferfishes nei",1998,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,7534,NA
"3535","Pufferfishes nei",1999,"ise_mikawa_bay_stock",NA,607,NA
"3536","Pufferfishes nei",1999,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,9041.25,NA
"3537","Pufferfishes nei",2000,"ise_mikawa_bay_stock",NA,946,NA
"3538","Pufferfishes nei",2000,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,10044,NA
"3539","Pufferfishes nei",2001,"ise_mikawa_bay_stock",NA,648,NA
"3540","Pufferfishes nei",2001,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,7173.25,NA
"3541","Pufferfishes nei",2002,"ise_mikawa_bay_stock",NA,847,NA
"3542","Pufferfishes nei",2002,"sea_of_japan_east_china_sea_seto_inland_sea_stock",NA,7021,NA
"3543","Pufferfishes nei",2003,"ise_mikawa_bay_stock",1445,551,3091.9332281754
"3544","Pufferfishes nei",2003,"sea_of_japan_east_china_sea_seto_inland_sea_stock",4391,5787,756.656628871051
"3545","Pufferfishes nei",2004,"ise_mikawa_bay_stock",1026,477,3150.36079813698
"3546","Pufferfishes nei",2004,"sea_of_japan_east_china_sea_seto_inland_sea_stock",4254,6226,719.376690948864
"3547","Pufferfishes nei",2005,"ise_mikawa_bay_stock",680,384,2793.22244057646
"3548","Pufferfishes nei",2005,"sea_of_japan_east_china_sea_seto_inland_sea_stock",4085.25,5885.25,735.85133145591
"3549","Pufferfishes nei",2006,"ise_mikawa_bay_stock",621,413,1907.57505789831
"3550","Pufferfishes nei",2006,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3659,5279,776.25735462438
"3551","Pufferfishes nei",2007,"ise_mikawa_bay_stock",1051,537,2264.34093854578
"3552","Pufferfishes nei",2007,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3951,4518,856.425386282928
"3553","Pufferfishes nei",2008,"ise_mikawa_bay_stock",1228,540,2657.6365993574
"3554","Pufferfishes nei",2008,"sea_of_japan_east_china_sea_seto_inland_sea_stock",4931,4668,1020.07150902778
"3555","Pufferfishes nei",2009,"ise_mikawa_bay_stock",900,484,2250.10101010101
"3556","Pufferfishes nei",2009,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3548,3699,851.512489368678
"3557","Pufferfishes nei",2010,"ise_mikawa_bay_stock",898,423,2373.95788538018
"3558","Pufferfishes nei",2010,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3524,4534,744.785780394949
"3559","Pufferfishes nei",2011,"ise_mikawa_bay_stock",726,315,3081.17439043187
"3560","Pufferfishes nei",2011,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3556,5971,644.602637121469
"3561","Pufferfishes nei",2012,"ise_mikawa_bay_stock",662,352,2492.77303211406
"3562","Pufferfishes nei",2012,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3046,5449,686.669164064421
"3563","Pufferfishes nei",2013,"ise_mikawa_bay_stock",613,265,3263.36798336798
"3564","Pufferfishes nei",2013,"sea_of_japan_east_china_sea_seto_inland_sea_stock",2974.25,4575.25,753.594797663878
"3565","Pufferfishes nei",2014,"ise_mikawa_bay_stock",615,294,2508.02796577444
"3566","Pufferfishes nei",2014,"sea_of_japan_east_china_sea_seto_inland_sea_stock",2640,4531,696.643711926241
"3567","Pufferfishes nei",2015,"ise_mikawa_bay_stock",794,354,2676.51869962236
"3568","Pufferfishes nei",2015,"sea_of_japan_east_china_sea_seto_inland_sea_stock",3147.25,4531.25,761.405329438742
"3569","Queen crab",1962,"okhotsk_stock",NA,42,NA
"3570","Queen crab",1962,"pacific",NA,25,NA
"3571","Queen crab",1962,"sea_of_japan_stock",NA,14849,NA
"3572","Queen crab",1963,"okhotsk_stock",NA,903,NA
"3573","Queen crab",1963,"pacific",NA,2,NA
"3574","Queen crab",1963,"sea_of_japan_stock",NA,15600,NA
"3575","Queen crab",1964,"okhotsk_stock",NA,4700,NA
"3576","Queen crab",1964,"pacific",NA,0.5,NA
"3577","Queen crab",1964,"sea_of_japan_stock",NA,15000.75,NA
"3578","Queen crab",1965,"okhotsk_stock",NA,4906,NA
"3579","Queen crab",1965,"pacific",NA,413,NA
"3580","Queen crab",1965,"sea_of_japan_stock",NA,11061,NA
"3581","Queen crab",1966,"okhotsk_stock",NA,9028,NA
"3582","Queen crab",1966,"sea_of_japan_stock",NA,10459,NA
"3583","Queen crab",1967,"okhotsk_stock",NA,20283,NA
"3584","Queen crab",1967,"pacific",NA,1483,NA
"3585","Queen crab",1967,"sea_of_japan_stock",NA,10100,NA
"3586","Queen crab",1968,"okhotsk_stock",NA,16818,NA
"3587","Queen crab",1968,"pacific",NA,32594,NA
"3588","Queen crab",1968,"sea_of_japan_stock",NA,12267,NA
"3589","Queen crab",1969,"okhotsk_stock",NA,15404,NA
"3590","Queen crab",1969,"pacific",NA,23533,NA
"3591","Queen crab",1969,"sea_of_japan_stock",NA,13374,NA
"3592","Queen crab",1970,"okhotsk_stock",NA,12866,NA
"3593","Queen crab",1970,"pacific",NA,23697,NA
"3594","Queen crab",1970,"sea_of_japan_stock",NA,16702,NA
"3595","Queen crab",1971,"okhotsk_stock",NA,10723,NA
"3596","Queen crab",1971,"pacific",NA,18638,NA
"3597","Queen crab",1971,"sea_of_japan_stock",NA,12991,NA
"3598","Queen crab",1972,"okhotsk_stock",NA,10509,NA
"3599","Queen crab",1972,"pacific",NA,18353,NA
"3600","Queen crab",1972,"sea_of_japan_stock",NA,12868,NA
